##############################
Log started on 10/31/2025 10:25:00 AM

10/31/2025 10:25:48 AM: : Owner 0x152C3 "NickCage" ('Admin') used command 'buildworld '
10/31/2025 12:13:44 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
10/31/2025 12:13:49 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
10/31/2025 12:13:54 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:14:01 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:14:05 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
10/31/2025 12:14:14 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
10/31/2025 12:14:25 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
10/31/2025 12:14:29 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
10/31/2025 12:14:46 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'eforce '
10/31/2025 12:14:49 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ecall '
10/31/2025 12:14:54 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
10/31/2025 12:15:02 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
10/31/2025 12:15:06 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
10/31/2025 12:15:12 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:15:16 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
10/31/2025 12:15:20 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'epurge '
10/31/2025 12:15:22 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
10/31/2025 12:15:30 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
10/31/2025 12:15:34 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
10/31/2025 12:15:36 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
10/31/2025 12:16:14 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
10/31/2025 12:16:18 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
10/31/2025 12:16:22 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
10/31/2025 12:16:23 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
10/31/2025 12:16:27 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
10/31/2025 12:16:27 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
10/31/2025 12:16:31 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:17:08 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:17:10 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:17:13 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'erestoration '
10/31/2025 12:17:16 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
10/31/2025 12:17:19 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
10/31/2025 12:17:23 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
10/31/2025 12:17:29 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
10/31/2025 12:17:31 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
10/31/2025 12:17:36 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'erestoration '
10/31/2025 12:17:46 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'erestoration '
10/31/2025 12:17:59 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
10/31/2025 12:18:03 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
10/31/2025 12:18:06 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:18:09 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:18:12 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:18:51 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
10/31/2025 12:18:59 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
10/31/2025 12:19:16 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
10/31/2025 12:19:20 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'erestoration '
10/31/2025 12:19:23 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
10/31/2025 12:19:27 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
10/31/2025 12:19:39 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
10/31/2025 12:20:13 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
10/31/2025 12:20:33 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
10/31/2025 12:21:43 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
10/31/2025 12:21:50 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'epurge '
10/31/2025 12:21:59 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'ebarrage '
10/31/2025 12:22:03 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estorm '
10/31/2025 12:22:21 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esteed '
10/31/2025 12:23:25 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
10/31/2025 12:23:36 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
10/31/2025 12:23:44 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
10/31/2025 12:23:47 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
10/31/2025 12:24:02 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
10/31/2025 12:24:22 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
10/31/2025 12:24:27 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
10/31/2025 12:24:37 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
10/31/2025 12:24:38 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
10/31/2025 12:24:43 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:24:47 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'estrike '
10/31/2025 12:25:11 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
10/31/2025 12:41:53 PM: 179.191.139.13: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'c '
10/31/2025 12:45:49 PM: 179.191.139.13: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set3 '
10/31/2025 12:45:50 PM: 179.191.139.13: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set3 '
10/31/2025 12:45:51 PM: 179.191.139.13: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/31/2025 12:45:51 PM: 179.191.139.13: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'set1 '
10/31/2025 12:46:26 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esteed '
10/31/2025 12:48:07 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'epurge '
10/31/2025 12:48:07 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'epain '
10/31/2025 12:48:08 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'esummon '
10/31/2025 12:48:08 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'epurge '
10/31/2025 12:48:08 PM: 177.37.153.13: Player 0x41D8D "Menelif" ('menelif') used command 'emend '
10/31/2025 12:53:00 PM: 179.191.139.13: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'c '
10/31/2025 12:59:58 PM: 186.213.124.222: Player 0x22A73 "Barcos Verites" ('craft') used command 'myhunger '
10/31/2025 2:02:31 PM: 179.191.139.13: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'c '
10/31/2025 2:55:41 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'elementtool1 '
10/31/2025 2:55:42 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'elementtool2 '
10/31/2025 3:00:37 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'elementtool1 '
10/31/2025 3:00:38 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'elementtool2 '
10/31/2025 3:02:15 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'esoul '
10/31/2025 3:02:16 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'esoul '
10/31/2025 3:02:22 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'esoul '
10/31/2025 3:02:22 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'esoul '
10/31/2025 3:02:29 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'eprotection '
10/31/2025 3:04:18 PM: 179.191.139.13: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'c '
10/31/2025 3:07:16 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'elementtool1 '
10/31/2025 3:07:16 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'elementtool2 '
10/31/2025 3:09:04 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'egate '
10/31/2025 3:09:09 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'egate '
10/31/2025 3:09:46 PM: 179.191.139.13: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'c '
10/31/2025 3:10:02 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'esoul '
10/31/2025 3:10:05 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'egate '
10/31/2025 3:11:39 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'evoid '
10/31/2025 3:11:59 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'egate '
10/31/2025 3:12:30 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'evoid '
10/31/2025 3:13:17 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'evoid '
10/31/2025 3:14:18 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'evoid '
10/31/2025 3:15:01 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'evoid '
10/31/2025 3:18:03 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'esoul '
10/31/2025 3:18:03 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'esoul '
10/31/2025 3:18:03 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'esoul '
10/31/2025 3:21:45 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'erune '
10/31/2025 3:23:28 PM: 178.165.171.67: Player 0x16250 "Raja Ampat" ('Scigone5') used command 'c anyone else having problems staying in game ?'
10/31/2025 3:23:39 PM: 178.165.171.67: Player 0x16250 "Raja Ampat" ('Scigone5') used command 'c '
10/31/2025 3:23:43 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'c me'
10/31/2025 3:23:47 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'c a lot'
10/31/2025 3:24:05 PM: 178.165.171.67: Player 0x16250 "Raja Ampat" ('Scigone5') used command 'c my game keeps crashing, or i get disconnected'
10/31/2025 3:24:25 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'c i get the same. thought it would be the lag (i'm based in EU)'
10/31/2025 3:24:41 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'c but it's been like that for a good 7h now'
10/31/2025 3:24:42 PM: 178.165.171.67: Player 0x16250 "Raja Ampat" ('Scigone5') used command 'c yep europe too ;) Austria'
10/31/2025 3:24:53 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'c hey neighbour'
10/31/2025 3:25:09 PM: 178.165.171.67: Player 0x16250 "Raja Ampat" ('Scigone5') used command 'c finally i meet someone from china !'
10/31/2025 3:25:34 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'c in a brazilian server. world is small'
10/31/2025 3:25:45 PM: 178.165.171.67: Player 0x16250 "Raja Ampat" ('Scigone5') used command 'c haha yep'
10/31/2025 3:25:57 PM: 179.191.139.13: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'c '
10/31/2025 3:25:59 PM: 178.165.171.67: Player 0x16250 "Raja Ampat" ('Scigone5') used command 'c switzerland germany ?'
10/31/2025 3:26:08 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'evoid '
10/31/2025 3:26:15 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'c france & italy'
10/31/2025 3:26:25 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'evoid '
10/31/2025 3:27:06 PM: 178.165.171.67: Player 0x16250 "Raja Ampat" ('Scigone5') used command 'c je ne comprends pas rien !'
10/31/2025 3:27:15 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'c c'est pas vraiii'
10/31/2025 3:27:59 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'c froze again'
10/31/2025 3:28:18 PM: 178.165.171.67: Player 0x16250 "Raja Ampat" ('Scigone5') used command 'c '
10/31/2025 3:28:19 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'c froze again you too eh'
10/31/2025 3:28:25 PM: 178.165.171.67: Player 0x16250 "Raja Ampat" ('Scigone5') used command 'c encore!'
10/31/2025 3:28:57 PM: 178.165.171.67: Player 0x16250 "Raja Ampat" ('Scigone5') used command 'c yes only logout/login works'
10/31/2025 3:29:16 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'c or close/restart client'
10/31/2025 3:29:20 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'c pity'
10/31/2025 3:29:21 PM: 178.165.171.67: Player 0x16250 "Raja Ampat" ('Scigone5') used command 'c first i thought it is about Linux or stuff'
10/31/2025 3:29:44 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'c i used both my corporate and personal computer from bot office and home, no change'
10/31/2025 3:30:31 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'esoul '
10/31/2025 3:30:36 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'elementtool1 '
10/31/2025 3:30:37 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'elementtool2 '
10/31/2025 3:32:20 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'c ah well'
10/31/2025 3:32:29 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'c no point risking a death to disconnect'
10/31/2025 3:32:42 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'c guess i'm off.g'night!'
10/31/2025 3:32:47 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'evoid '
10/31/2025 3:33:16 PM: 186.213.124.222: Player 0x22A73 "Barcos Verites" ('craft') used command 'c '
10/31/2025 3:34:08 PM: 178.165.171.67: Player 0x16250 "Raja Ampat" ('Scigone5') used command 'c '
10/31/2025 3:40:44 PM: 179.191.139.13: Player 0x18B74 "Konrad Curze" ('bidogs') used command 'c '
10/31/2025 3:41:44 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'save '
10/31/2025 3:41:46 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'admin '
##############################
Log started on 10/31/2025 3:45:20 PM

10/31/2025 3:46:41 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'admin '
10/31/2025 4:27:22 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'admin '
10/31/2025 4:39:39 PM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'admin '
10/31/2025 4:52:41 PM: 179.191.139.13: Player 0x18CA4 "Darknos" ('Darknos') used command 'wealth '
10/31/2025 4:52:43 PM: 179.191.139.13: Player 0x18CA4 "Darknos" ('Darknos') used command 'c '
10/31/2025 5:01:17 PM: 179.191.139.13: Player 0x18CA4 "Darknos" ('Darknos') used command 'c '
10/31/2025 6:31:23 PM: 186.213.124.222: Player 0x14946 "Harold Ironwood" ('craft') used command 'c '
10/31/2025 6:39:59 PM: 186.213.124.222: Player 0x19B6B "Antiras" ('matayos') used command 'c '
10/31/2025 7:06:33 PM: 186.213.124.222: Player 0x19B6B "Antiras" ('matayos') used command 'c '
10/31/2025 11:36:48 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'elementtool1 '
10/31/2025 11:36:48 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'elementtool2 '
10/31/2025 11:37:23 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'evoid '
10/31/2025 11:38:00 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'esoul '
10/31/2025 11:38:05 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'esoul '
10/31/2025 11:38:07 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'esoul '
10/31/2025 11:38:07 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'esoul '
10/31/2025 11:38:13 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'eprotection '
10/31/2025 11:45:47 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'evoid '
10/31/2025 11:52:46 PM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'evoid '
11/1/2025 12:00:01 AM: 82.64.104.56: Player 0x135B3 "Sara" ('sara') used command 'evoid '
11/1/2025 1:44:25 AM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'admin '
11/1/2025 2:22:11 AM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'admin '
11/1/2025 2:24:53 AM: 179.191.139.13: Owner 0x1 "Dungeon Master" ('Admin') used command 'save '
